bio1,bio12,tconmean,lenferr,lenroadr,urbr,popdi,numazr,redre,coorx,coory,fnat,frob,nocom,noreg,areagis_ha,popde,shdi
9.5,981,19.8,0,1.066280817,0.01621074,0.268841395,11.05,10085,565416,5079553,0.11,0.00065,Gorno,Lombardia,1000.002672,178,1.707257435
12.1,935,21.3,0.166446855,2.010952192,0.201816347,0.018688451,2.33,11216,570025,5053822,0,0.023796391,Castelli Calepio,Lombardia,1015.279503,935,1.728258369
9.5,990,19.7,0,0.814831942,0.409556314,0.154186795,4.51,11191,562152,5073341,0.21,0.009990703,Gazzaniga,Lombardia,1441.340231,342,0.82371343
8.4,1081,18.75,0,1.191745151,0,0.315926893,4.05,8003,545143,5077565,0.55,0.0006786,Gerosa,Lombardia,1016.801228,38,1.18647006
9.725,993.75,19.8,0,1.133807186,0.296559905,0.038934426,3.97,8862,560919,5071154,0,0.000965865,Aviatico,Lombardia,848.9758961,59,0.632805476
10.3,971.3333333,20.23333333,0,1.25994093,0.754901961,0.029243937,8.01,11953,568442,5073442,0.5,0.022228809,Cazzano Sant'Andrea,Lombardia,202.441937,717,1.485703783
12.6,961,21.2,0,1.613970717,0.4,0.031973539,11.25,11397,560050,5055922,0,0.005435861,Bagnatica,Lombardia,654.9141471,624,1.163882958
11.13333333,972,20.56666667,0,1.200389914,0.288600289,0.170509126,2.1,10324,563962,5063251,0.5,0.086297401,Cenate Sopra,Lombardia,697.2435904,324,0.782094999
11.4,973.5,20.65,0,1.753032261,0.048780488,0.0917603,3.12,12400,563378,5061207,0,0.16769554,Cenate Sotto,Lombardia,461.6689215,653,1.271232406
10.2,975,20.3,0,0.931487015,0.166861144,0.096921903,7.79,10767,565734,5069946,0.12,0.016687599,Cene,Lombardia,859.9222285,474,1.605857675
10.5,1083,19.8,0,3.343662812,0.049206349,0.237753378,1.95,8239,544131,5072643,0.33,0.163051085,Berbenno,Lombardia,614.4728546,382,0.916383559
10.775,946.75,20.6,0,0.282339253,0.031088083,0.090192644,2.93,8024,570912,5062612,0.17,0.058815505,Berzo San Fermo,Lombardia,586.4061246,203,0.8497445
12.4,942,21.2,0.36794285,1.784275288,0.129713424,0.066521481,8.52,10312,566243,5055512,0,0.008860226,Chiuduno,Lombardia,688.4728196,807,1.391351624
12,1108,20.7,0,1.369303313,0.320855615,0.005458515,9.4,11689,488686,5045724,0,0.12554343,Dairago,Lombardia,563.548592,858,0.962929738
12.125,1012.5,20.725,0.251879346,1.923811466,0.444444444,0.030059305,4.98,16967,551691,5060547,0.02,0.009800381,Bergamo,Lombardia,4015.149056,2942,1.835209186
11.725,1084.75,20.35,0.704816754,2.488221422,0.00397878,0.074933095,3.47,11678,536345,5066220,0.14,0.096660696,Cisano Bergamasco,Lombardia,781.6048725,775,1.511348678
10.2,962,20.3,0,0.852911262,0.052790347,0.145873321,3.62,8174,569989,5069384,0.29,0.003433077,Bianzano,Lombardia,667.0389336,82,1.369540881
9.4,1078.25,19.275,0,1.396524655,0.559633028,0.234042553,11.79,6011,544286,5075703,0,0,Blello,Lombardia,220.0813857,42,0.706295182
12.6,952,21.2,0,1.628512755,0.380952381,0.085952381,5.25,9531,563817,5053416,0,0.008986148,Bolgare,Lombardia,859.1018381,559,0.685130416
12.54,1016.6,20.88,0,1.160048437,0.28708134,0.0458648,5.67,10704,543816,5056797,0,0.177092674,Bonate Sotto,Lombardia,646.7799968,940,1.392145705
10.85,962,20.55,0,1.200238165,0.231182796,0.067524116,2.47,9563,568299,5063969,0,0.009778215,Borgo di Terzo,Lombardia,183.0601505,573,1.082219451
8.575,989.75,19.175,0,0.913539698,0.149476831,0.035499398,6.19,10989,565299,5075959,0,0.000963177,Colzate,Lombardia,674.8480388,245,1.200103689
12.5,1015,20.9,0,1.341410349,0.27972028,0.012480841,5.25,10670,539993,5054105,0,0.084483864,Bottanuco,Lombardia,577.2716046,852,1.269304633
9.7,1028.25,19.675,0,1.968954359,0.007233273,0.78807947,2.68,8772,554771,5074390,0.8,0.000457431,Bracca,Lombardia,546.5301897,150,0.880059567
9.5,1095,19.275,0,1.862084029,0.101321586,0.174431203,2.6,6784,542622,5075728,0,0.033587311,Corna Imagna,Lombardia,450.1743225,213,1.135253559
12.475,963.25,21.1,0,1.083929284,0.123529412,0.061157627,8.39,10142,562112,5056008,0,0.01179444,Costa di Mezzate,Lombardia,522.2848653,587,0.817373444
11.9,1103,20.7,0.296874548,2.179158919,0.000884956,0.039175522,7.84,12163,485114,5047050,0,0.165458593,Magnago,Lombardia,1122.995747,732,1.250701217
12.65,998,21.05,0,2.088501248,0.598130841,0.00948603,8.81,12845,539399,5050737,0,0.052683592,Trezzo sull'Adda,Lombardia,1305.341896,944,1.426425677
12.8,983,21.1,0,2.192525535,0.00733945,0.00821727,3.84,11783,542734,5050636,0,0.058653516,Brembate,Lombardia,553.5863514,1395,1.384596102
11.9,937.5,21.15,0,0.811375474,0.008823529,0.116238572,2.17,10626,571592,5056888,0.25,0.07613886,Credaro,Lombardia,341.3489133,767,1.163403001
12.8,972,21.3,0,1.327917057,0.638297872,0.028782399,6.12,12992,540631,5046796,0,0.018547767,Vaprio d'Adda,Lombardia,715.4540732,989,1.143257788
10.3,1068,19.8,0,1.246105908,0.00143472,0.174075807,3.05,10318,547170,5074165,0.43,0.003723624,Brembilla,Lombardia,2126.95836,205,1.210508854
12.55,974,21.05,0,1.30694363,0,0.020153551,8.11,11096,559482,5057668,0,0.045828578,Brusaporto,Lombardia,499.4735605,903,1.491466369
12.7,936,21.3,0,1.183287493,0.086956522,0.087459807,9.49,9748,561637,5052221,0,0.012019996,Calcinate,Lombardia,1508.322094,358,0.532826646
8.8,1042,19.1,0,0.491483053,0.008673469,0.448275862,8.76,7632,554380,5082661,0.5,0,Dossena,Lombardia,1955.824747,51,1.468370031
11.75,1112.25,20.6,0.336824603,1.894465442,0.568058076,0.01249232,4.59,12608,482904,5047647,0,0,Vanzaghello,Lombardia,556.3001214,919,1.493905894
12.4,976,21,0.621710779,1.915762782,0.246212121,0.043516874,3.33,10970,560332,5059772,0,0.058212524,Albano Sant'Alessandro,Lombardia,535.2764621,1358,1.658097451
12.3,1047,20.7,0.60393947,1.452543942,0.137135922,0.00993542,4.75,10858,537199,5059411,0,0.137215609,Calusco d'Adda,Lombardia,833.3601593,979,1.823262866
12.8,977.5,21.175,0,1.993772134,0.006309148,0.018995929,6.17,13193,542467,5047182,0,0.02542743,Canonica d'Adda,Lombardia,320.5173279,1244,1.67496836
11.275,958,20.775,0,0.316709622,1,0.068870523,3.4,10059,568637,5061407,0.33,0.196637074,Entratico,Lombardia,414.5225452,393,1.126278081
12.875,957.25,21.275,0,0.88363883,0.004708098,0.039122703,12.5,11701,542613,5043689,0,0.013861349,Fara Gera d'Adda,Lombardia,1079.257565,696,1.075519965
12.7,1001,21,0,1.590624916,0.005617978,0.021013133,5.32,10553,542940,5053415,0,0.106614054,Filago,Lombardia,542.3258024,539,1.273978433
10.5,983,20.3,0,0.906321251,0.047675805,0.010768126,3.45,11112,561767,5065216,0,0.025139665,Pradalunga,Lombardia,819.8249717,530,0.643929127
11,918,20.9,0,0.381167213,0.022394488,0,2.62,12110,579291,5059592,0.2,0,Predore,Lombardia,1095.56125,158,1.682851657
6.8,974,18.2,0,0.113416851,0.027307482,0.026239067,43.04,10952,565778,5083084,0.22,0,Premolo,Lombardia,1762.484901,60,1.865728516
11.48333333,959.8333333,20.83333333,0,1.285539523,0.295266717,0.082982055,2.73,11200,566272,5060970,0,0.124124969,Trescore Balneario,Lombardia,1351.377846,665,1.347716964
12.3,906,21.5,0.36568219,1.906947808,0,0.129305074,5.05,9704,580784,5047389,0,0.001597923,Cazzago San Martino,Lombardia,2234.152366,463,0.850651313
11.8,1008.5,20.65,0,1.593065881,0.004807692,0.013573883,4.93,13617,555352,5064121,0,0.018122276,Ranica,Lombardia,406.1322928,1438,1.555845747
12.86666667,947.3333333,21.33333333,0.534367737,1.329349042,1,0.040643457,10.88,13299,546418,5042065,0,0.008293037,Treviglio,Lombardia,3221.977002,861,0.787055529
11.2,1054,20.3,0,1.017408618,0.040816327,0.16745283,1.55,9733,547189,5069951,0.33,0.027037329,Ubiale Clanezzo,Lombardia,734.5399789,176,0.606500096
9.9,1056,19.6,0,1.019321226,0.999682035,0.164931946,4.69,10117,550161,5081030,0.58,0.013240508,San Giovanni Bianco,Lombardia,3102.601614,162,1.80027228
12.3,964,21,0.174782915,1.112945298,0.355029586,0.040196516,2.07,10829,562557,5059497,0.2,0.015686648,San Paolo d'Argon,Lombardia,524.6504436,956,1.604123439
10.6,1003,20.2,0,1.821971355,0.120236531,0.054645301,3.47,11003,558584,5066813,0.2,0.072321264,Nembro,Lombardia,1523.481158,738,1.498122503
9.4,1039,19.5,0,1.039918463,0.296539641,0.120481928,3.45,12108,551419,5076512,0.71,0,San Pellegrino Terme,Lombardia,2295.329946,220,1.337428552
10.7,977,20.3,0,0.375728924,0.005066498,0.032333546,4.83,10641,563208,5075337,0,0.001197872,Vertova,Lombardia,1569.449711,304,1.453857621
10.8,926,20.7,0,0.97234877,0.367647059,0.418287938,3.3,10424,575831,5060086,0.33,0.044858029,Viadanica,Lombardia,544.8293941,201,0.936776097
5.4,1023.5,17.3,0,0.567355361,0.018512805,0.065674256,32.53,8567,560855,5084630,0.34,0,Oltre il Colle,Lombardia,3289.187655,34,1.833470096
11.725,928,21.075,0,1.17044182,1,0.020507473,1.67,13665,575538,5058335,0.17,0.030155657,Sarnico,Lombardia,666.2138446,927,1.684284463
11.93333333,983.3333333,20.8,0,2.109594324,0.371057514,0.051755795,3.94,12625,559606,5062441,0.08,0.040321072,Scanzorosciate,Lombardia,1068.916449,827,1.664738367
11.1,955,20.7,0,1.196590683,0.02739726,0.015166835,2.21,9236,569252,5064583,0.33,0.07893826,Vigano San Martino,Lombardia,375.6084921,293,0.918413378
10.54,921.6,20.54,0,0.295583327,0.016366612,0.181543116,9.1,7470,578395,5063523,0.36,0.006060261,Vigolo,Lombardia,1230.971487,52,1.494637281
12.125,1065,20.6,0,1.282771772,0.003327787,0.072228844,2.08,11635,536106,5062626,0,0.218865969,Villa d'Adda,Lombardia,598.2181901,725,1.783832333
11.625,1037.25,20.5,0,1.521098452,0.34591195,0.046697899,3.37,10863,548468,5066832,0.4,0.09787234,Villa d'Almè,Lombardia,648.6022579,1068,1.093490444
7.15,993,18.4,0,0.495055191,0.002738226,0.141456583,6.14,9277,562820,5079770,0.4,0,Oneta,Lombardia,1866.363617,40,1.545452569
11.05,1048,20.25,0,1.541745087,0.501672241,0.180672269,1.5,10015,548947,5069247,0.14,0.059030807,Sedrina,Lombardia,584.605695,426,1.483059202
11.95,995,20.8,0,2.405954485,0.219298246,0.00976529,1.95,11507,557949,5063653,0.4,0.101805384,Villa di Serio,Lombardia,460.2931387,1342,1.237336733
11.8,938,21.1,0,1.144137685,0.505902192,0.012507817,1.83,10196,572312,5058261,0,0.144904749,Villongo,Lombardia,604.192649,1175,1.317750041
9.375,1009,19.625,0,1.9000712,0.311041991,0.005469915,3.17,9219,558259,5070315,0,0,Selvino,Lombardia,652.7948825,318,0.993627047
12.5,987,20.9,0.267463233,2.173615885,0.007252216,0.003838583,5.26,12310,557076,5057877,0,0.00570412,Seriate,Lombardia,1253.484071,1743,1.189356483
11.7,954,21,0,1.515095183,0.295665635,0.05830776,2.74,9904,568252,5059347,0,0.158200787,Zandobbio,Lombardia,643.1719464,373,1.394306134
12.4,1028,20.8,0,1.187356925,0.161764706,0.00542332,4.22,10757,547500,5064068,0,0.068053292,Paladina,Lombardia,208.6553846,1727,1.238906085
8.8,1096,18.9,0.014794656,1.229404232,0.200286123,0.148753463,1.69,10474,541460,5066459,0.23,0.173008596,Palazzago,Lombardia,1396.004064,262,1.429576599
8.4,1022,18.95,0,0.59653168,0.001452433,0.062927497,13.29,8652,557002,5081641,0.48,0,Serina,Lombardia,2733.837485,80,1.679142224
10.16666667,1037.666667,19.83333333,0,1.171536369,0.002868617,0.114032169,2.35,10603,552861,5071428,0.43,0.003209106,Zogno,Lombardia,3521.230617,259,1.354130288
10.95,917,20.65,0,1.52811678,0.011131725,0.392572944,2.83,8482,581147,5065336,0.2,0,Parzanica,Lombardia,981.8721865,34,1.500905959
10.9,1042,20.2,0,1.053388818,0.324675325,0.051186318,2.12,10330,550732,5066605,0.17,0.038493246,Sorisole,Lombardia,1225.147888,691,1.202749734
9,1010.5,19.4,0,1.640783785,0.082508251,0.18380744,5.2,9583,558079,5074817,0.33,0,Costa Serina,Lombardia,1229.700018,79,1.086176475
9.14,1019.6,19.42,0,1.789120173,0.067567568,0.1,3.24,9251,556759,5074117,0.6,0,Algua,Lombardia,832.3241033,91,1.037093173
5.9,1012,17.6,0,0.477732824,0.00106383,0.177700348,25.76,8341,558924,5078226,0.62,0,Cornalba,Lombardia,925.0642468,29,1.553490403
12.45,981.5,20.95,0.017845806,2.119554529,0.563380282,0.002516454,3.51,11512,557631,5060477,0,0.006777966,Pedrengo,Lombardia,359.9896757,1499,1.052867912
12,1056.5,20.6,0,2.233098756,0.759765625,0.054160363,2.17,10445,539528,5061617,0,0.304122788,Sotto il Monte Giovanni XXIII,Lombardia,502.3299426,726,1.423201361
10.3,954.5,20.35,0,2.398389609,0.005050505,0.104242424,3.07,9937,571436,5068341,0,0.011299149,Spinone al Lago,Lombardia,197.3593979,469,1.311182769
12.425,1030,20.825,0,1.421674155,0.39893617,0.027357108,4.22,10557,538875,5057655,0,0.171654165,Medolago,Lombardia,379.9531405,593,1.709138878
12.24,916.4,21.4,0,1.309474033,0.001401542,0.065566111,4.94,9854,575335,5052247,0,0.067126212,Adro,Lombardia,1428.949832,474,1.444840039
11.6,1127,20.2,0,2.439675656,0.139211137,0.223833544,3.61,12354,527854,5064327,0.25,0.100704743,Perego,Lombardia,421.4257524,373,0.968611446
10.85,1063.5,20.1,0,1.95610643,0.077922078,0.298283262,1.92,9010,545164,5068815,0.5,0.013777778,Strozza,Lombardia,382.4983276,273,0.981923575
12.5,1020,20.9,0,1.765234042,0.495633188,0.015114873,5.02,11228,539302,5056009,0,0.071590584,Suisio,Lombardia,454.1071263,789,1.11819722
9.4,963,19.8,0,1.032094721,0.021543986,0.00342131,4.96,11649,568838,5078864,0.33,0.008658628,Ponte Nossa,Lombardia,558.9761039,368,1.618741623
11.23333333,1024,20.36666667,0,1.301290367,0.056152927,0.035766211,3.02,13427,552461,5065420,0.11,0.025657965,Ponteranica,Lombardia,847.6853827,820,1.009643502
12.3,908,21.3,0,1.287341443,0.003236246,0.092828861,2.55,10853,581387,5061616,0.1,0,Tavernola Bergamasca,Lombardia,1117.075067,181,1.482854237
12.4,925,21.3,0.395387445,1.310569551,0.236227824,0.057745298,4.37,9277,572663,5053958,0,0.018045638,Capriolo,Lombardia,1060.093647,809,1.45648963
12.5,886,21.6,0.537372035,2.019005205,0.183585313,0.037653765,9.49,11151,586878,5045520,0,0,Castegnato,Lombardia,920.4837366,771,1.005077647
11.65,1073,20.45,0.283047705,1.864190132,0.015779093,0.090661213,2.05,10663,538829,5064261,0.1,0.045887296,Pontida,Lombardia,1037.762661,307,1.430903132
12.9,963,21.2,0,1.723839629,0.003693444,0.074982315,6.74,10721,544395,5046669,0,0,Pontirolo Nuovo,Lombardia,1109.763281,429,1.443054619
12.4,1033,20.8,1.031871388,2.251766316,1,0.021621622,3.73,10144,540997,5059246,0,0.115966224,Terno d'Isola,Lombardia,413.3072974,1505,1.41812995
12.15,1001,20.775,0,1.550650988,0.781976744,0.011591963,3.1,12736,554622,5063417,0,0.007607073,Torre Boldone,Lombardia,348.3643923,2342,1.193229011
12.16666667,976.6666667,20.93333333,0,1.866828649,0.003703704,0.098231827,2.96,12824,560374,5061124,0,0.040963497,Torre de' Roveri,Lombardia,269.0238293,790,1.274544369
12.3,895,21.5,0.102552452,1.656802292,0.358255452,0.092180631,5.31,11522,586656,5049455,0.13,0.007955332,Rodengo Saiano,Lombardia,1285.931369,623,1.213327013
12.375,893.25,21.525,0.476402502,1.762792388,0.001792115,0.073986387,4.86,10999,584579,5048246,0,0.001266049,Paderno Franciacorta,Lombardia,560.8015724,631,0.819177893
12.55,892,21.65,0.353082962,1.984555032,0.02605364,0.075890373,6.63,10017,578881,5044016,0,0.001632553,Rovato,Lombardia,2609.408515,598,0.74725055
11.9,923,21.2,0.170573387,1.345326794,0.148465382,0.105380452,5.22,11176,578113,5053532,0.08,0.024282024,Corte Franca,Lombardia,1397.331585,473,1.783348167
10.125,897,20.425,0.214784645,0.606747191,0.245098039,0.073899371,3.35,10186,587798,5062564,0.35,0,Sale Marasino,Lombardia,1658.690418,203,1.493426121
12.03333333,928.6666667,21.2,0.575758966,1.652049242,0.112,0.030188679,2.74,10528,574604,5056302,0,0.037773392,Paratico,Lombardia,618.1592701,626,1.525495813
12.2,901,21.5,0.072157276,2.225225294,0.072714183,0.078497716,5.95,10778,582806,5049978,0,0.007736713,Passirano,Lombardia,1339.07375,461,0.948247578
8.9,942,19.7,0,1.206472004,0.229885057,0.282191781,5.56,9605,572466,5064566,0.22,0.00379309,Grone,Lombardia,777.7285172,104,1.789393627
12.22,936.2,21.24,0.318246461,2.220958431,0.254582485,0.055249488,3.6,11634,568157,5054234,0.08,0.029383953,Grumello del Monte,Lombardia,994.0784538,674,1.530069478
12.3,914,21.5,0,1.423984579,0.049230769,0.119005848,4.73,10352,575474,5049416,0.07,0.023885762,Erbusco,Lombardia,1623.980144,459,1.564695201
10.275,969,20.25,0,1.559228311,0.377218935,0.041295547,4.23,11343,568570,5071100,0.14,0.019519048,Leffe,Lombardia,669.0907887,724,1.476674819
10.66666667,901,20.46666667,0.286980904,0.671331815,0.004357298,0.104350671,2.48,10466,585365,5066467,0.43,0,Marone,Lombardia,2393.065421,137,1.567697198
10.475,899.5,20.75,0,0.968794848,0,0.131801693,1.86,9357,588524,5057299,0.5,0.010292248,Polaveno,Lombardia,920.1061719,290,0.802387948
10.6,969,20.4,0,0.571168405,0.331360947,0.086230876,6.23,10221,567547,5063488,0,0.047265109,Luzzana,Lombardia,348.4580447,230,0.698081632
12.6,1008,20.95,0,2.07035316,0.006711409,0.003458032,4.59,10405,542575,5055291,0,0.137378214,Madone,Lombardia,306.8892355,1175,1.278073234
12.175,1041.5,20.675,0.088520575,1.36046293,0.002352941,0.036567963,3.68,10952,542111,5061609,0,0.16274127,Mapello,Lombardia,865.7299952,683,1.573792548
11.875,907.5,21.125,0,0.923045033,0.024549918,0.217637083,1.74,8717,584068,5062289,0.14,0,Monte Isola,Lombardia,1260.507032,146,0.974079235
11,904,21,0,1.303282469,0.55917987,0.147645429,5.54,11465,585531,5054070,0.2,0.047810996,Monticelli Brusati,Lombardia,1089.077947,373,1.301444257
12.43333333,964,21.06666667,1.142455626,2.467992284,0.33908046,0.007943144,1.13,10401,562261,5057947,0,0.030843798,Montello,Lombardia,181.5598338,1533,1.362912838
12.5,909,21.4,0.189953627,1.141553844,0.026848249,0.060285375,4,12277,581189,5057125,0.1,0.009099418,Iseo,Lombardia,2841.944197,343,1.666349829
11.7,908,21.2,0.200037266,1.322555433,0.003059976,0.106881903,3.89,10586,582118,5053755,0.12,0.052736128,Provaglio d'Iseo,Lombardia,1615.96621,377,1.62775113
12.5,891,21.5,0.606991448,1.540856776,0.351288056,0.009561609,7.5,10127,583945,5044770,0,0,Ospitaletto,Lombardia,929.0278181,1437,0.978016858
8.6,952,19.05,0.60030153,3.171230201,0.006825939,0.047592695,0.93,11323,571503,5113626,0,0.166206706,Poggiridenti,Lombardia,289.8816152,638,1.378887059
7.1,1020,18.1,0.139449407,1.12558185,0.08490566,0.50410509,8.88,10226,560061,5115303,0.25,0.067769548,Postalesio,Lombardia,1058.43643,58,1.718227977
7.466666667,989.6666667,18.4,0,1.075829358,0.017518248,0.04539559,4.1,10716,566406,5108391,0.24,0.014144132,Albosaggia,Lombardia,3434.635978,91,1.804189281
7.2,1129.5,17.9,0,0.632817314,0.001808318,0.009803922,2.89,9094,541274,5104571,0.14,0,Rasura,Lombardia,600.0269626,54,1.720567833
12.4,936,20.8,0,2.613650334,0.067698259,0.381962865,2.39,10897,521873,4985634,0,0.087887516,Castana,Lombardia,527.7182838,143,0.616301583
12.9,955,20.7,0.181463794,3.210482977,0.033745782,0.07053811,6.44,12435,510391,4983989,0,0.038020123,Casteggio,Lombardia,1766.169734,359,1.501437421
8.6,1067,18.7,0.132067844,1.552817384,0.073486185,0.026585522,2.3,9488,549873,5114341,0.18,0.032594113,Ardenno,Lombardia,1714.42126,188,1.974793179
6.75,1108,17.75,0,0.204265985,0.001012658,0.055555556,19.91,8862,545094,5103025,0.16,1.56075E-05,Bema,Lombardia,1922.15313,7,1.579874097
8.7,977,19,0.269878063,2.254320755,0.073421439,0.017327419,1.37,13739,566128,5114408,0.22,0.055152624,Sondrio,Lombardia,2087.476,1067,2.084735249
6.8,983.75,18.1,0,0.518588469,0.09035409,0.264957265,0.75,8703,567995,5118557,0.86,0.026415438,Spriana,Lombardia,768.492878,12,1.094115735
7.5,1038,18.2,0.138452058,1.139891338,0.031372549,0.052429974,6.01,9095,556974,5115593,0.14,0.057401482,Berbenno di Valtellina,Lombardia,3559.487491,118,2.22553866
11.4,1033,19.4,0,1.868359024,0.008902077,0.507246377,8.04,10521,505846,4965779,0.18,0.01781834,Cecima,Lombardia,1012.439365,26,1.533691268
4.2,1208,16.55,0.010398875,0.3693151,0.010775862,0.001962709,7.4,8204,553997,5117581,0.13,0.00332407,Buglio in Monte,Lombardia,2770.69927,74,1.962855526
5.2,1055,17.13333333,0,0.319936177,0.005997001,0.230125523,4.31,9045,563220,5106395,0.22,0.019607367,Caiolo,Lombardia,3297.227297,30,1.969333496
4.95,994.75,17.175,0,0.675189506,0.024926686,0.000630517,11.86,6624,567280,5122584,0.29,0,Caspoggio,Lombardia,731.2225616,229,1.3437349
6.4,1016,17.8,0.211379962,1.022183561,0.008746356,0.379909852,3.17,9699,562208,5114865,0.06,0.045159662,Castione Andevenno,Lombardia,1703.294006,90,1.834520894
10.2,1004,19.6,0,0.130869449,0.033852404,0.070247934,9.88,9533,561191,5106782,0.27,0.028903498,Cedrasco,Lombardia,1442.042832,32,1.669617914
8.375,1149.5,18.25,0,1.458113289,0.062801932,0.076923077,1.17,8900,539147,5112470,0.25,0.080567555,Cercino,Lombardia,569.463236,114,1.536889951
3.233333333,1113.666667,16.16666667,0,0.445469395,0.000219829,0.513452915,26.45,8175,562772,5120208,0.33,0.00189435,Torre di Santa Maria,Lombardia,4423.680774,19,2.062608026
